img_url,tweet_url,tweet_text,tweet_id,is_hateful
http://pbs.twimg.com/ext_tw_video_thumb/1113085405165969409/pu/img/9P1M_BIOTu8JoMFP.jpg,https://twitter.com/user/status/1113085477815533571,i rather be dumb over one nigga then multiple 💀 bitches be retarded bout every single nigga they meet https://t.co/VnrB9CyIY6,1113085477815533571,True
http://pbs.twimg.com/media/D2CKNSTXgAE_pS6.jpg,https://twitter.com/user/status/1108037480404660225,So Winston got hold of a highlighter... 14/10 for being a thick cunt https://t.co/qIOkm53qXf,1108037480404660225,True
http://pbs.twimg.com/media/CbisBJZUsAEzOQB.jpg,https://twitter.com/user/status/1059552212584669184,Sexy #blonde #babe Laura Sweet #dildos her twat | Karup's #Babes site&gt;https://t.co/SRZshaY2Ap https://t.co/fuirTY9GoP,1059552212584669184,True
http://pbs.twimg.com/media/D30BTQMXkAI8hxC.jpg,https://twitter.com/user/status/1116049719179001858,I tired nigga🤦🏾‍♂️ https://t.co/kotLolNmRo,1116049719179001858,True
http://pbs.twimg.com/tweet_video_thumb/Drns1iVVYAA0Qma.jpg,https://twitter.com/user/status/1061139600540884992,"@CoachWilmore_ ""Nigger days"" https://t.co/xPkLhd4wPM",1061139600540884992,True
http://pbs.twimg.com/media/DqtUtAyU8AA_dtT.jpg,https://twitter.com/user/status/1057031721122594816,okay dyke https://t.co/K40NTuZ9NF,1057031721122594816,True
http://pbs.twimg.com/ext_tw_video_thumb/1107516334416556033/pu/img/BknO_SlXDT8kDeV_.jpg,https://twitter.com/user/status/1107516364326080512,@ExtendoBans niggas in the live when they see the nigga who was “hatin” https://t.co/7Xn5Gs5eo4,1107516364326080512,True
http://pbs.twimg.com/media/D37CqG2XsAAnLSN.jpg,https://twitter.com/user/status/1116543793296285696,"“Ian No Camera Man, But I’ll 🔫 A Nigga, “Thats Why They Call Me Kodak Cause I’ll 🔫 A Nigga” https://t.co/tpuJmJYbIm",1116543793296285696,True
http://pbs.twimg.com/ext_tw_video_thumb/1039284074085412864/pu/img/k90mUkG_Zw8nUsmQ.jpg,https://twitter.com/user/status/1106706650402971649,https://t.co/AIIfCMTRim   [JAVHD] Natsuki Shino Asian enjoys vibrator on cunt and gets cum on boobs https://t.co/Yk4QJxQqGP,1106706650402971649,True
http://pbs.twimg.com/media/Dn7C52CXkAACml0.jpg,https://twitter.com/user/status/1044486489516724224,Trailer Trash Boob Job K... https://t.co/XZAbPHyF9i,1044486489516724224,True
http://pbs.twimg.com/media/D3u0qc8X4AEVAsn.jpg,https://twitter.com/user/status/1115683983860301826,This photo just called me a faggot https://t.co/BbIbApYbQo,1115683983860301826,True
http://pbs.twimg.com/ext_tw_video_thumb/1108361300483235847/pu/img/QDPlRGgTD6Bmzo7K.jpg,https://twitter.com/user/status/1108361316144766977,@sussgawd @HenryThe_Zombie Nigga said https://t.co/WyH3VoEJOx,1108361316144766977,True
http://pbs.twimg.com/tweet_video_thumb/D16hLmKX4AE0ub9.jpg,https://twitter.com/user/status/1107499790294806530,"real ass bitch .. actually give a fuck about this nigga .. i have failed you , JT https://t.co/5E4xTMikAf",1107499790294806530,True
http://pbs.twimg.com/tweet_video_thumb/D1Yg8H1WoAUfIye.jpg,https://twitter.com/user/status/1105106982124642304,fuck a nigga lmfao @LyndsTheG https://t.co/eWknYPIxVZ,1105106982124642304,True
http://pbs.twimg.com/tweet_video_thumb/D3uIyYSW4AAiwN4.jpg,https://twitter.com/user/status/1115635737758707712,@kshdab With my nigga I’m like this https://t.co/mmbM2NUtJc,1115635737758707712,True
http://pbs.twimg.com/ext_tw_video_thumb/1058011715500154880/pu/img/XazXxB1yc7BGcLMg.jpg,https://twitter.com/user/status/1058011779282931712,Raya said that nigga probably sick we went to the que house last night 😭🤪 https://t.co/8VR3PyHCfo,1058011779282931712,True
http://pbs.twimg.com/media/D3wD_thUUAAmXtx.jpg,https://twitter.com/user/status/1115771249634861056,Nature nigga.🎋 https://t.co/livdGTk4Yo,1115771249634861056,True
http://pbs.twimg.com/media/Dn0yXExXoAIkY_6.jpg,https://twitter.com/user/status/1044046065324908547,@jbendery He low key looks like the warden from Shawshank. Also what a fucking twat https://t.co/VGVTotx6qv,1044046065324908547,True
http://pbs.twimg.com/tweet_video_thumb/DqIZlljVYAAcHoW.jpg,https://twitter.com/user/status/1054433487980191745,@NoFinalBlackout @Diddami cheers cunt ! https://t.co/ehy2Vt6qwb,1054433487980191745,True
http://pbs.twimg.com/media/Drm18PrU4AAu674.jpg,https://twitter.com/user/status/1061079251179335680,More than retarded https://t.co/UZsKv2xWY9,1061079251179335680,True
http://pbs.twimg.com/tweet_video_thumb/D11FpVhXQAIPaGL.jpg,https://twitter.com/user/status/1107117671563358208,@SupremeJadexX You got all these niggas and I just want a crumb of a nigga. https://t.co/0XdNpEaz0l,1107117671563358208,True
http://pbs.twimg.com/media/D14nDtpXcAYST_h.jpg,https://twitter.com/user/status/1107365513724866560,Thanks to not a true President BHO for attacks on Twitter free speech https://t.co/MI8ZHutVry https://t.co/ghzlzIuW2n,1107365513724866560,True
http://pbs.twimg.com/tweet_video_thumb/D3Wi3EzWAAAw3B-.jpg,https://twitter.com/user/status/1113975556389969921,@MeekMill Really nigga https://t.co/xWhJHzUgPH,1113975556389969921,True
http://pbs.twimg.com/tweet_video_thumb/D2ESBpsW0AApRud.jpg,https://twitter.com/user/status/1108186812709785602,@sethdowd43 @Brian_Uzi_Vert this nigga stay flexing out his shirt 🤣 https://t.co/ISzmAuR7E3,1108186812709785602,True
http://pbs.twimg.com/media/D2NaFTJWsAE3yyr.jpg,https://twitter.com/user/status/1108828981271371777,Spider-Man | Climbing Up Building Round Clock https://t.co/qSbob3BmzU #BuildTheWall #MAGA https://t.co/KwWfFqKHi9,1108828981271371777,True
http://pbs.twimg.com/media/DqtxLbHXgAARwI_.jpg,https://twitter.com/user/status/1057063037604118528,Lovely American cunt. https://t.co/GxP3pp2v2Q,1057063037604118528,True
http://pbs.twimg.com/media/DnuRjK3W0AEo0tE.jpg,https://twitter.com/user/status/1043587777147883521,"@Ranting_Monkey Okay, to that retard of a so called man https://t.co/Xp2jH2IZ6Y",1043587777147883521,True
http://pbs.twimg.com/media/DqDzHE_WoAAfqe4.jpg,https://twitter.com/user/status/1054109620476764160,"Where are you horrible cunt you’ve spit families , friends and a country , show your face coward , https://t.co/dBkLTcLrGo",1054109620476764160,True
http://pbs.twimg.com/media/DqRzuyTU0AA9xYw.jpg,https://twitter.com/user/status/1055095467577692161,king: “get this nigga OFF me” https://t.co/QMsd5EiY73,1055095467577692161,True
http://pbs.twimg.com/tweet_video_thumb/DqnA1DPU8AAGS7j.jpg,https://twitter.com/user/status/1056587612578893824,@CiaraRichh That nigga was like 😂 https://t.co/kpawnsummy,1056587612578893824,True
http://pbs.twimg.com/tweet_video_thumb/D3uP-o9WwAAd364.jpg,https://twitter.com/user/status/1115643650552233984,@HBCUfessions Lol how you know the dick good. Every nigga got good dick... To them 😂 https://t.co/9qHLRbEdA9,1115643650552233984,True
http://pbs.twimg.com/media/DmD1dn6UUAAWhtF.jpg,https://twitter.com/user/status/1036097830132183040,big dyke energy https://t.co/OL4s2Gr82U,1036097830132183040,True
http://pbs.twimg.com/media/DrBuxZeVYAAGWyK.jpg,https://twitter.com/user/status/1058467714417577985,"@ericglassertv *Tiny* like #Drumpfs hands, amirite? 😆 #MAGA #CruzToVictory #BuildTheWall https://t.co/0D7sMYEJtE",1058467714417577985,True
http://pbs.twimg.com/media/D2CV0xuX0AE3H93.jpg,https://twitter.com/user/status/1108050274701193216,this nigga fooled the whole TL https://t.co/Ye85E0yZAa,1108050274701193216,True
http://pbs.twimg.com/media/Dn4MMqBUYAAXX4B.jpg,https://twitter.com/user/status/1044285587245621248,My place exudes faggot. The Bobby Berk jumped out of me this weekend. https://t.co/P4LNV88wdf,1044285587245621248,True
http://pbs.twimg.com/media/D3az0V8WwAAY7-T.jpg,https://twitter.com/user/status/1114275673974169600,Everything was all good when he was this small ...Now this Nigga play too much 😭 https://t.co/XTh6fKrdlN,1114275673974169600,True
http://pbs.twimg.com/media/D3UqAaRX4AMCnBO.jpg,https://twitter.com/user/status/1113842679220199426,@Thor_Odinson Oh look. The conspiracy theorist. https://t.co/2jqpFTDfxJ,1113842679220199426,True
http://pbs.twimg.com/media/D1dPcOnXQAAE_C7.jpg,https://twitter.com/user/status/1105450495706103808,https://t.co/FniDaukK8i  Take me!  squirting cunt sluts flex shemale island submissive punishment amateur flex teen… https://t.co/ZDsPrxZhcA,1105450495706103808,True
http://pbs.twimg.com/tweet_video_thumb/D102Kh-W0AE4AIJ.jpg,https://twitter.com/user/status/1107100649232257024,@Weetreezel keith stfu bro you look like this nigga https://t.co/btIlUjZb8j,1107100649232257024,True
http://pbs.twimg.com/tweet_video_thumb/D2kMs91UYAEppSc.jpg,https://twitter.com/user/status/1110432762022912000,@NoDaysOffSkinny Lmaooo my nigga https://t.co/NtPu2V4xFW,1110432762022912000,True
http://pbs.twimg.com/media/Dq6NOqNU4AA2B3F.jpg,https://twitter.com/user/status/1057938257160224768,@bitttterfuck Definitely a faggot !!! https://t.co/jxuqeM6mIL,1057938257160224768,True
http://pbs.twimg.com/tweet_video_thumb/D35VPcsW0AAEw4O.jpg,https://twitter.com/user/status/1116423491878883329,Sam said nigga and.... I’m listening to this at work. On my speaker .... I’m the only black person here https://t.co/WhUWwdO3ZU,1116423491878883329,True
http://pbs.twimg.com/media/DsUQ8dCU8AAKQhV.jpg,https://twitter.com/user/status/1064275526884290560,It’s canceled i changed my mind hsjsjsj then they switch like faggot https://t.co/fdTyTpGS2h,1064275526884290560,True
http://pbs.twimg.com/media/Dq7LE6JWsAE5KPF.jpg,https://twitter.com/user/status/1058006298598559744,NIGGA WE GOT OURSELVES ANOTHER ADVENTURE MODE AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/Qm41h79ruV,1058006298598559744,True
http://pbs.twimg.com/media/D1y2WCdX0AEFM9Q.jpg,https://twitter.com/user/status/1106960102836314112,This nigga needs to go to jail for this LMFAOOOOOOOOO https://t.co/F7ZVitS7ym,1106960102836314112,True
http://pbs.twimg.com/media/DrqiK9lVYAE71WD.jpg,https://twitter.com/user/status/1061338973459509248,VINTAGE IDEAL 1970 1963 MOUSETRAP BOARD GAME Rube Goldberg Machine No. 2601-3 https://t.co/MipFd3N0m5 https://t.co/901AWm8iiI,1061338973459509248,True
http://pbs.twimg.com/ext_tw_video_thumb/1105169931425992705/pu/img/-3SQ-B7iq_8DRBNj.jpg,https://twitter.com/user/status/1105169958957387777,@littleafriccaa nigga garbage lol https://t.co/7HJxVMFHDl,1105169958957387777,True
http://pbs.twimg.com/media/DqC9bCFWkAA9a12.jpg,https://twitter.com/user/status/1054050591918489603,1 For the feminazi snowflakes https://t.co/zb3ntW9AGA,1054050591918489603,True
http://pbs.twimg.com/media/D1ZGPfsWoAMJ2oU.jpg,https://twitter.com/user/status/1105148042766966785,"Orochimaru, snake a nigga Ayye, just like Gaara, can’t play with niggas. 🉐 https://t.co/mAhuZyrtiA",1105148042766966785,True
http://pbs.twimg.com/media/D2Hq-FXX4AA-fIO.jpg,https://twitter.com/user/status/1108425339632533504,“bUt Sh3 DrEsS LiKE a DyKE tHo...” https://t.co/7sG2fjyVV5,1108425339632533504,True
http://pbs.twimg.com/media/Dq9MSuPWsAA7H_h.jpg,https://twitter.com/user/status/1058148332978257922,He was nice when he was kitten but now hes a cunt stealing my water and shit https://t.co/xJXKjYRIqj,1058148332978257922,True
http://pbs.twimg.com/media/DqfOCZEW4AA56tL.jpg,https://twitter.com/user/status/1056039193271459840,@troubdb @DineshDSouza How about something from a year ago rube. https://t.co/gfJyHfQGFU,1056039193271459840,True
http://pbs.twimg.com/media/D2W_TxJWoAYPqoE.jpg,https://twitter.com/user/status/1109503240708780032,"I know they gone copy the flavor, ian really trippin’ lil nigga I do this💙 https://t.co/SkPqipj9Gz",1109503240708780032,True
http://pbs.twimg.com/tweet_video_thumb/D3x0BynWwAAAzaJ.jpg,https://twitter.com/user/status/1115894389912625153,@habniz @danielgrauer @TareqBaconi Zionazi troll blocked https://t.co/RxHFZi7Lms,1115894389912625153,True
http://pbs.twimg.com/tweet_video_thumb/D2efj_NX0AAJUX-.jpg,https://twitter.com/user/status/1110031297492275200,Nigga gon’ say “ you told your mom about me? Cause I told my mom I found my wife the first time i met you”   Me: https://t.co/rkDrdZfdZa,1110031297492275200,True
http://pbs.twimg.com/media/D3KoSCRWkAIJiCX.jpg,https://twitter.com/user/status/1113137098037571586,Ugliest cunt kickin? Maybe x https://t.co/JUfa6Yx3HV,1113137098037571586,True
http://pbs.twimg.com/media/DpF9c3jUcAAtRGx.jpg,https://twitter.com/user/status/1049758135727079431,"Behold, the redneck answer to the stick figure family https://t.co/wSHawD75lC",1049758135727079431,True
http://pbs.twimg.com/media/DpdvVEMWwAExUvV.jpg,https://twitter.com/user/status/1051431518915182592,"Straight up White Trash, God bless ‘im😂🇺🇸🤠 https://t.co/n8SOvGhrwF",1051431518915182592,True
http://pbs.twimg.com/ext_tw_video_thumb/1054575009354547200/pu/img/gJwi94MhjaMU3wXr.jpg,https://twitter.com/user/status/1054575069484113925,TB. My barber a real nigga. https://t.co/S5jH5kni8g,1054575069484113925,True
http://pbs.twimg.com/media/D12_0xSWwAITSMM.jpg,https://twitter.com/user/status/1107251999723188224,I’m a slave #cuckold I suck nigger dick https://t.co/DCYqQRlp5I,1107251999723188224,True
http://pbs.twimg.com/ext_tw_video_thumb/1113566516858040322/pu/img/7OIOPIcgmdZRuQJm.jpg,https://twitter.com/user/status/1113566594217783296,@hornywolly Me and you clownin this nigga 💀 https://t.co/yZEuCkR4Ku,1113566594217783296,True
http://pbs.twimg.com/media/D34Y_RaWAAECXz1.jpg,https://twitter.com/user/status/1116357243451125760,"@PinkNews Hey Tony Perkins @tperkins you are nothing short of an asshole, you ignorant twat! https://t.co/1vBK4RHTEN",1116357243451125760,True
http://pbs.twimg.com/media/DoMFuGLVsAAxFfY.jpg,https://twitter.com/user/status/1045685855581622272,POE working with their Rube Goldberg devices. https://t.co/rPWS4GFK3v,1045685855581622272,True
http://pbs.twimg.com/media/DoSumpYUYAAD895.jpg,https://twitter.com/user/status/1046153043975303168,"Phony faggot masquerading as a cash Master! Yes, another findom embarrassment exposed:  https://t.co/N9gaAkOFba https://t.co/dwVh1QMJwH",1046153043975303168,True
http://pbs.twimg.com/media/DsL5sCKUcAAi_ML.jpg,https://twitter.com/user/status/1063687003626070017,Lovely.  #BuildTheWall https://t.co/RLPa5pEHcV,1063687003626070017,True
http://pbs.twimg.com/media/D2XredPWsAAN6n_.jpg,https://twitter.com/user/status/1109551799667777536,Some random nigga I met at the bar shared his funimation account w me https://t.co/t1HZN2zSMD,1109551799667777536,True
http://pbs.twimg.com/media/D2QtkVlWwAA76UY.jpg,https://twitter.com/user/status/1109061511568343046,By: https://t.co/kOkWaSlWZk MILF babe with big tits Lisa Ann masturbating her cunt in the office... https://t.co/gqiy9GP8q8,1109061511568343046,True
http://pbs.twimg.com/media/D2CB5adXcAY6kmz.jpg,https://twitter.com/user/status/1108028336192847877,@nzpolice TFW the police ask you to surrender your firearms. https://t.co/luU7pNmuJp,1108028336192847877,True
http://pbs.twimg.com/media/D3J49aIW4AAZQ6x.jpg,https://twitter.com/user/status/1113085059358167040,This nigga really over here lying to me unprovoked https://t.co/3DkDOq3Rj9,1113085059358167040,True
http://pbs.twimg.com/tweet_video_thumb/D4JSW3SW4Ag9-3B.jpg,https://twitter.com/user/status/1117546226587787264,Me to my side nigga: I'll be there 10.00 pm latest  Me at I.00 am: https://t.co/thNX40lzrJ,1117546226587787264,True
http://pbs.twimg.com/media/DofWpBmX4AATTnD.jpg,https://twitter.com/user/status/1047041465543790593,Twat https://t.co/XqvvvenZ2H,1047041465543790593,True
http://pbs.twimg.com/ext_tw_video_thumb/1116422858622808071/pu/img/1FHb6kN_NPGlynoc.jpg,https://twitter.com/user/status/1116423115985309696,Feeding time for the dumb cunt https://t.co/chMQ4T63vt,1116423115985309696,True
http://pbs.twimg.com/media/D1c0JmTWsAA1M6j.jpg,https://twitter.com/user/status/1105409574104981504,Cocksucking Cunt https://t.co/IN1Hd6nPhk https://t.co/tpsI8Z5ZH7,1105409574104981504,True
http://pbs.twimg.com/media/D34vgALUcAAplxE.jpg,https://twitter.com/user/status/1116381991774109698,@Mister_Atari @vereartist ok retard https://t.co/CWb3isWF2l,1116381991774109698,True
http://pbs.twimg.com/media/DquWrMkUcAA82br.jpg,https://twitter.com/user/status/1057104213870821378,MY MCE IS THE SAME NIGGA I TALK TO EVERYDAY &amp;' BEEF WITH EVERY 5 MINUTES 🙄💙 @MelvinGentry19 https://t.co/QnJFUP49b4,1057104213870821378,True
http://pbs.twimg.com/media/DmEYweNV4AEHjU0.jpg,https://twitter.com/user/status/1036136892482301962,Pray for the nigger whos waiting for K(s) https://t.co/AfNUsfXOeS,1036136892482301962,True
http://pbs.twimg.com/media/DrnXL7yWsAAazot.jpg,https://twitter.com/user/status/1061115791121223680,Me:  My friend: Get off your phone you faggot  Me: https://t.co/EfzVtWmmGB,1061115791121223680,True
http://pbs.twimg.com/media/D2YK5vUW0AANFIg.jpg,https://twitter.com/user/status/1109586356626513920,You don’t won’t smoke baby please believe me! Cause we tnem bitches and y’all nigga is looking easy https://t.co/xEjPZsiEzB,1109586356626513920,True
http://pbs.twimg.com/tweet_video_thumb/D2NiWCkWkA0TG2Y.jpg,https://twitter.com/user/status/1108838069778763776,I really hate for a nigga to ask me what I’m doing bitch YOU if you get your shit together tf https://t.co/38LZl30N9v,1108838069778763776,True
http://pbs.twimg.com/ext_tw_video_thumb/1050136330217222144/pu/img/50Ig_a5ewq7VQokb.jpg,https://twitter.com/user/status/1050136371539599360,nathalie and i on our way to run over the faggot ryan murphy if cordelia dies in the next episode https://t.co/jKcHM9fr48,1050136371539599360,True
http://pbs.twimg.com/media/D2TXBWWWsAAbI35.jpg,https://twitter.com/user/status/1109247831343316993,@LeeOxBestMate Can't believe this cunt as got my dream @ an hasn't used twitter since 2012 😩 https://t.co/BzlwT1cdco,1109247831343316993,True
http://pbs.twimg.com/media/Dq24ErXW4AA4F1c.jpg,https://twitter.com/user/status/1057703886939656192,@Tellia_ytb Les SJW en sueur https://t.co/1WEoTdyIj6,1057703886939656192,True
http://pbs.twimg.com/media/DqKEbR2VAAE1tCS.jpg,https://twitter.com/user/status/1054550877460201472,This picture just called me a faggot https://t.co/aOOZD5toHr,1054550877460201472,True
http://pbs.twimg.com/media/DoWWibvWkAMWfzA.jpg,https://twitter.com/user/status/1046408009612767232,H. Rap Brown's US Educational System ::: Highlighting Chapter Two Of 'Die Nigger Die' https://t.co/IZDl9dwpht https://t.co/bIcKXKClm2,1046408009612767232,True
http://pbs.twimg.com/tweet_video_thumb/D10v6P7UYAAh4S5.jpg,https://twitter.com/user/status/1107093770896470016,Niggas in hollywood think we down here don't know.... Avant slides in the dm... Nigga.... https://t.co/lNZALdoqFE,1107093770896470016,True
http://pbs.twimg.com/media/Dqkcg0_UcAAi5fc.jpg,https://twitter.com/user/status/1056406940740276224,@Guhpify @SwavyZefy Shut up retard https://t.co/catLYNQHxI,1056406940740276224,True
http://pbs.twimg.com/media/DrDh85nUUAAKJUt.jpg,https://twitter.com/user/status/1058594351603798018,i’m surrounded by cali asians 7 days a week . but not the ones that JUST say nigga the conservative ones too https://t.co/blw82crxzh,1058594351603798018,True
http://pbs.twimg.com/media/D1wBr0FW0AAKPVX.jpg,https://twitter.com/user/status/1106761464285679616,@HaroldndBuffalo Nigga that’s debatable https://t.co/isAQW3iuJF,1106761464285679616,True
http://pbs.twimg.com/media/D3U55utWAAcilau.jpg,https://twitter.com/user/status/1113860149918171136,THE FACE A NIGGA MAKE BEFORE THEY ROB YOU https://t.co/0h1ziiVWX6,1113860149918171136,True
http://pbs.twimg.com/tweet_video_thumb/DocfI8bWkAA8yrO.jpg,https://twitter.com/user/status/1046839688013787136,I am LIVING that everyone is calling Kanye out! Always known he was a twat! https://t.co/LsfZVx1OuU,1046839688013787136,True
http://pbs.twimg.com/media/D2A2W0MXgAANWDe.jpg,https://twitter.com/user/status/1107945283533635585,Anon source says cheif political commentator for the independent John Rentoul is a lying cunt. https://t.co/VqrbZAR3qO,1107945283533635585,True
http://pbs.twimg.com/tweet_video_thumb/D2cIcOOX4AEFcqi.jpg,https://twitter.com/user/status/1109865130496532480,@WashedLikeMelo That random Oakland nigga had Vibranium in him as well homeboi https://t.co/1mKVTKp3i6,1109865130496532480,True
http://pbs.twimg.com/ext_tw_video_thumb/1106503189975756800/pu/img/rtlgGCSV2YbGcikt.jpg,https://twitter.com/user/status/1106503232535363584,BLACK PEOPLE ARE CUNT STUPID! https://t.co/Fd62r58yUL,1106503232535363584,True
http://pbs.twimg.com/media/D13yMeFXcAAYl-v.jpg,https://twitter.com/user/status/1107307386711224320,Dick Van Dyke and Julie Andrews in rehearsal for Mary Poppins (1964) https://t.co/PIVxYHQopm,1107307386711224320,True
http://pbs.twimg.com/media/D1gmkRYVAAAw865.jpg,https://twitter.com/user/status/1105676132156792832,What this nigga acting weird for https://t.co/tIimva4b9n,1105676132156792832,True
http://pbs.twimg.com/tweet_video_thumb/D3J3RgiXkAoUb3X.jpg,https://twitter.com/user/status/1113083214795599883,I’m letting my boy cheat off my test and this nigga gone ask me “You sure that’s the answer?” 😒 https://t.co/oH29jm92pU,1113083214795599883,True
http://pbs.twimg.com/tweet_video_thumb/D14aYxIX0AQWchf.jpg,https://twitter.com/user/status/1107351583073939456,Nigga with a wheelchair at the bus stop https://t.co/faMCihrG7x,1107351583073939456,True
http://pbs.twimg.com/media/DoXWCNlXoAI2Jog.jpg,https://twitter.com/user/status/1046477926127063042,fucking twat cried into cals arms😂😭 https://t.co/jVwM6n1wBr,1046477926127063042,True
http://pbs.twimg.com/media/DqFM5GcUUAEXI0Z.jpg,https://twitter.com/user/status/1054208338995634176,My prayers were answered in church today.  #BuildTheWall #Caravan https://t.co/qW0sZ9Agzv,1054208338995634176,True
http://pbs.twimg.com/media/DjoRYOKXoAAzP9A.jpg,https://twitter.com/user/status/1025151016034021376,@Kiinako_ the real carry was right here retard.... https://t.co/7xNDZlN3Uz,1025151016034021376,True
http://pbs.twimg.com/media/DpuABN5W4AA4VI_.jpg,https://twitter.com/user/status/1052575702149713920,Redneck Retriever https://t.co/BlXpjHFnIA,1052575702149713920,True
http://pbs.twimg.com/tweet_video_thumb/DsSGpK4W0AEYpqo.jpg,https://twitter.com/user/status/1064123468843819010,@USATrump45 @KeithGunter0 Color Me Surprised #SneakySnipes throws out the race card as last resort https://t.co/tULfHUbXJ2,1064123468843819010,True
http://pbs.twimg.com/media/DjksZOYUcAEnDgv.jpg,https://twitter.com/user/status/1024899213912489985,FuCkiNG CUnt https://t.co/X8lsqEwPq7,1024899213912489985,True
http://pbs.twimg.com/ext_tw_video_thumb/1114011993764134912/pu/img/MiwR1nTshBbtX6n0.jpg,https://twitter.com/user/status/1114012039175921665,They playin marry the night. It’s real faggot hours. https://t.co/hw9vkYHUgT,1114012039175921665,True
http://pbs.twimg.com/media/DqcHZO7UUAM0yFF.jpg,https://twitter.com/user/status/1055820772940361728,@AndrewGillum You’re pretty good at “political poker”. You know EXACTLY when to play the RACE CARD. 🤡🤡🤡 https://t.co/n5yyyeRoRk,1055820772940361728,True
http://pbs.twimg.com/tweet_video_thumb/DqSUeksU0AAorZU.jpg,https://twitter.com/user/status/1055131472166875137,Yuuuuuuuuuuuhhhhhhh my NIGGA!!! I’m with it. https://t.co/oF9vh864Gn,1055131472166875137,True
http://pbs.twimg.com/media/DncBmtdXsAIgCDW.jpg,https://twitter.com/user/status/1042303608019148802,@womanbeater Can't. Because never started.   Although I do like that Chinaman what best up a tiger. https://t.co/TePpYFo90E,1042303608019148802,True
http://pbs.twimg.com/tweet_video_thumb/Dqa_WVZU8AA1rg8.jpg,https://twitter.com/user/status/1055741563001683969,"@elonmusk When sjw’s bugging me over male privillage, but i just quite get them STOP https://t.co/oeHSsXC9n4",1055741563001683969,True
http://pbs.twimg.com/tweet_video_thumb/D2G0ur6XcAAktWm.jpg,https://twitter.com/user/status/1108365703160188930,@B_WantUchies My nigga https://t.co/iTC4kEChQn,1108365703160188930,True
http://pbs.twimg.com/tweet_video_thumb/D3Y_34cW4AMwrb-.jpg,https://twitter.com/user/status/1114148195230191617,"@MrAndyNgo Chicago better pull out my boy Pheonix, tellem ""Jussie come run this fade nigga"" https://t.co/xia8xZoLgr",1114148195230191617,True
